id_funcionario,idade,faixa_etaria,genero,estado_civil,departamento,cargo,nivel_cargo,nivel_cargo_cod,area_formacao,nivel_educacao,renda_mensal,faixa_renda,taxa_diaria,taxa_horaria,perc_aumento_salarial,nivel_stock_option,anos_empresa,anos_cargo_atual,anos_desde_ultima_promocao,anos_mesmo_gestor,anos_experiencia_total,qtd_empresas_anteriores,horas_extras,frequencia_viagem,distancia_casa_km,treinamentos_ultimo_ano,perc_carreira_empresa,media_anos_por_empresa_anterior,indice_estagnacao_cargo,custo_reposicao_est,score_risco,nivel_risco,flag_horas_extras,flag_sem_promocao_3a,flag_distancia_alta,flag_satisfacao_baixa,flag_renda_abaixo_mediana,attrition
1893,26,26–35,Feminino,Casado(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Técnico,2933,Q2 — Média-Baixa,482,90,13,1,1,0,1,0,1,1,1,Viaja Raramente,1,3,1.0,0.0,0.0,17598,2,Médio,1,0,0,0,1,0
1898,27,26–35,Feminino,Solteiro(a),Sales,Sales Executive,Pleno,2,Medical,Técnico,6500,Q3 — Média-Alta,511,89,14,0,8,7,0,7,9,0,0,Viaja Raramente,2,5,0.8889,,0.875,58500,0,Baixo,0,0,0,0,0,0
1900,48,46–55,Feminino,Divorciado(a),Research & Development,Manager,Especialista,4,Medical,Graduação,17174,Q4 — Alta,117,58,11,1,22,17,4,7,24,3,0,Viaja Frequentemente,22,3,0.9167,0.67,0.7727,309132,2,Médio,0,1,1,0,0,0
1903,44,36–45,Masculino,Casado(a),Research & Development,Healthcare Representative,Pleno,2,Life Sciences,Mestrado,5033,Q3 — Média-Alta,170,78,15,1,2,0,2,2,10,2,0,Viaja Raramente,1,5,0.2,4.0,0.0,45297,1,Baixo,0,0,0,1,0,0
1905,34,26–35,Masculino,Casado(a),Research & Development,Research Scientist,Júnior,1,Technical Degree,Mestrado,2307,Q1 — Baixa,967,85,23,1,5,2,3,0,5,1,1,Sem Viagem,16,2,1.0,0.0,0.4,13842,5,Alto,1,1,1,1,1,1
1907,56,55+,Masculino,Solteiro(a),Research & Development,Laboratory Technician,Júnior,1,Life Sciences,Técnico,2587,Q1 — Baixa,1162,97,16,0,4,2,1,0,5,1,0,Viaja Raramente,24,3,0.8,1.0,0.5,15522,2,Médio,0,0,1,0,1,1
1908,36,36–45,Masculino,Casado(a),Sales,Sales Executive,Pleno,2,Marketing,Técnico,5507,Q3 — Média-Alta,335,33,16,2,4,2,1,3,12,2,0,Viaja Raramente,17,1,0.3333,4.0,0.5,49563,2,Médio,0,0,1,1,0,0
1909,41,36–45,Feminino,Casado(a),Sales,Sales Executive,Pleno,2,Marketing,Graduação,4393,Q2 — Média-Baixa,337,54,21,1,5,4,1,4,14,5,0,Viaja Raramente,8,3,0.3571,1.8,0.8,39537,2,Médio,0,0,0,1,1,0
1911,42,36–45,Masculino,Casado(a),Research & Development,Research Director,Sênior,3,Medical,Graduação,13348,Q4 — Alta,1396,83,13,1,13,7,5,7,18,9,0,Viaja Raramente,6,3,0.7222,0.56,0.5385,160176,2,Médio,0,1,0,1,0,0
1912,31,26–35,Feminino,Divorciado(a),Sales,Sales Executive,Pleno,2,Medical,Técnico,6583,Q3 — Média-Alta,1079,86,11,1,5,2,1,4,8,2,1,Viaja Raramente,10,2,0.625,1.5,0.4,59247,1,Baixo,1,0,0,0,0,0
1915,34,26–35,Feminino,Casado(a),Sales,Sales Executive,Pleno,2,Medical,Ensino Médio,8103,Q3 — Média-Alta,735,75,12,0,4,2,0,1,9,3,1,Viaja Raramente,3,3,0.4444,1.67,0.5,72927,1,Baixo,1,0,0,0,0,0
1916,31,26–35,Feminino,Divorciado(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Graduação,3978,Q2 — Média-Baixa,471,62,12,1,2,2,2,2,4,8,0,Viaja Raramente,4,0,0.5,0.25,1.0,23868,1,Baixo,0,0,0,0,1,0
1918,26,26–35,Masculino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Other,Graduação,2544,Q1 — Baixa,1096,61,18,1,7,7,7,7,8,0,0,Viaja Frequentemente,6,3,0.875,,1.0,15264,2,Médio,0,1,0,0,1,0
1922,45,36–45,Masculino,Solteiro(a),Research & Development,Healthcare Representative,Pleno,2,Medical,Mestrado,5399,Q3 — Média-Alta,1297,44,12,0,4,2,0,3,12,4,0,Viaja Frequentemente,1,3,0.3333,2.0,0.5,48591,0,Baixo,0,0,0,0,0,0
1924,33,26–35,Masculino,Solteiro(a),Sales,Sales Executive,Pleno,2,Marketing,Mestrado,5487,Q3 — Média-Alta,217,43,14,0,10,4,0,9,10,1,0,Viaja Raramente,10,2,1.0,0.0,0.4,49383,0,Baixo,0,0,0,0,0,0
1927,28,26–35,Masculino,Casado(a),Sales,Sales Executive,Pleno,2,Life Sciences,Técnico,6834,Q3 — Média-Alta,783,42,12,1,7,7,0,7,7,1,1,Viaja Frequentemente,1,2,1.0,0.0,1.0,61506,1,Baixo,1,0,0,0,0,0
1928,29,26–35,Masculino,Solteiro(a),Sales,Sales Representative,Júnior,1,Technical Degree,Graduação,1091,Q1 — Baixa,746,45,17,0,1,0,0,0,1,1,0,Viaja Frequentemente,24,3,1.0,0.0,0.0,6546,3,Médio,0,0,1,1,1,1
1929,39,36–45,Feminino,Casado(a),Sales,Sales Executive,Pleno,2,Life Sciences,Mestrado,5736,Q3 — Média-Alta,1251,32,19,1,3,2,1,2,10,6,0,Sem Viagem,21,1,0.3,1.17,0.6667,51624,1,Baixo,0,0,1,0,0,0
1931,27,26–35,Masculino,Casado(a),Research & Development,Research Scientist,Júnior,1,Technical Degree,Mestrado,2226,Q1 — Baixa,1354,41,11,1,5,3,1,2,6,1,0,Viaja Raramente,2,3,0.8333,1.0,0.6,13356,2,Médio,0,0,0,1,1,0
1932,34,26–35,Masculino,Casado(a),Research & Development,Research Scientist,Pleno,2,Other,Mestrado,5747,Q3 — Média-Alta,735,86,15,0,15,10,6,11,16,1,1,Viaja Frequentemente,22,3,0.9375,1.0,0.6667,51723,3,Médio,1,1,1,0,0,0
1933,28,26–35,Feminino,Solteiro(a),Sales,Sales Executive,Pleno,2,Marketing,Técnico,9854,Q4 — Alta,1475,84,11,0,2,0,2,2,6,3,1,Viaja Raramente,13,0,0.3333,1.33,0.0,88686,1,Baixo,1,0,0,0,0,1
1934,47,46–55,Masculino,Casado(a),Research & Development,Research Scientist,Pleno,2,Technical Degree,Mestrado,5467,Q3 — Média-Alta,1169,64,18,1,8,7,1,7,16,8,0,Sem Viagem,14,4,0.5,1.0,0.875,49203,1,Baixo,0,0,0,1,0,0
1935,56,55+,Feminino,Casado(a),Sales,Sales Executive,Pleno,2,Marketing,Doutorado,5380,Q3 — Média-Alta,1443,89,16,1,0,0,0,0,6,4,0,Viaja Raramente,11,3,0.0,1.5,,48420,1,Baixo,0,0,0,1,0,0
1936,39,36–45,Masculino,Casado(a),Research & Development,Manufacturing Director,Pleno,2,Medical,Técnico,5151,Q3 — Média-Alta,867,87,25,1,10,0,7,9,10,1,0,Viaja Raramente,9,3,1.0,0.0,0.0,46359,2,Médio,0,1,0,1,0,0
1937,38,36–45,Feminino,Divorciado(a),Research & Development,Research Scientist,Pleno,2,Medical,Graduação,2133,Q1 — Baixa,1394,58,16,1,20,11,0,7,20,1,1,Viaja Frequentemente,8,3,1.0,0.0,0.55,19197,3,Médio,1,0,0,1,1,0
1938,58,55+,Feminino,Casado(a),Sales,Manager,Especialista,4,Life Sciences,Graduação,17875,Q4 — Alta,605,72,13,1,1,0,0,0,29,4,1,Viaja Raramente,21,2,0.0345,7.0,0.0,321750,2,Médio,1,0,1,0,0,0
1939,32,26–35,Feminino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Técnico,2432,Q1 — Baixa,238,47,14,0,4,1,0,3,8,3,1,Viaja Frequentemente,5,2,0.5,1.33,0.25,14592,2,Médio,1,0,0,0,1,1
1940,38,36–45,Masculino,Divorciado(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Técnico,4771,Q2 — Média-Baixa,1206,71,19,2,5,2,0,3,10,2,0,Viaja Raramente,9,0,0.5,2.5,0.4,28626,1,Baixo,0,0,0,0,1,0
1941,49,46–55,Masculino,Casado(a),Research & Development,Research Director,Diretor,5,Life Sciences,Ensino Médio,19161,Q4 — Alta,1064,42,15,0,5,4,4,3,28,3,0,Viaja Frequentemente,2,3,0.1786,7.67,0.8,459864,1,Baixo,0,1,0,0,0,0
1943,42,36–45,Masculino,Divorciado(a),Sales,Sales Executive,Pleno,2,Marketing,Mestrado,5087,Q3 — Média-Alta,419,77,12,2,0,0,0,0,14,3,1,Viaja Raramente,12,4,0.0,4.67,,45783,1,Baixo,1,0,0,0,0,0
1944,27,26–35,Feminino,Casado(a),Human Resources,Human Resources,Júnior,1,Human Resources,Graduação,2863,Q1 — Baixa,1337,58,12,0,1,0,0,0,1,1,0,Viaja Frequentemente,22,2,1.0,0.0,0.0,17178,3,Médio,0,0,1,1,1,1
1945,35,26–35,Masculino,Casado(a),Sales,Sales Executive,Pleno,2,Medical,Mestrado,5561,Q3 — Média-Alta,682,71,16,1,5,3,0,4,6,0,0,Viaja Raramente,18,2,0.8333,,0.6,50049,2,Médio,0,0,1,1,0,0
1947,28,26–35,Masculino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Medical,Graduação,2144,Q1 — Baixa,1103,49,14,0,5,3,1,4,5,1,0,Sem Viagem,16,3,1.0,0.0,0.6,12864,2,Médio,0,0,1,0,1,0
1948,31,26–35,Masculino,Divorciado(a),Research & Development,Research Scientist,Júnior,1,Medical,Técnico,3065,Q2 — Média-Baixa,976,48,13,1,4,2,2,3,4,1,1,Sem Viagem,3,3,1.0,0.0,0.5,18390,3,Médio,1,0,0,1,1,0
1949,36,36–45,Masculino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Life Sciences,Mestrado,2810,Q1 — Baixa,1351,66,22,0,5,4,0,2,5,1,0,Sem Viagem,9,3,1.0,0.0,0.8,16860,2,Médio,0,0,0,1,1,0
1950,34,26–35,Masculino,Solteiro(a),Sales,Sales Executive,Sênior,3,Marketing,Graduação,9888,Q4 — Alta,937,32,21,0,14,8,2,1,14,1,0,Viaja Raramente,1,3,1.0,0.0,0.5714,118656,0,Baixo,0,0,0,0,0,0
1951,34,26–35,Masculino,Divorciado(a),Sales,Sales Executive,Sênior,3,Medical,Mestrado,8628,Q4 — Alta,1239,39,18,1,8,7,1,1,9,1,0,Viaja Raramente,13,2,0.8889,1.0,0.875,103536,0,Baixo,0,0,0,0,0,0
1952,26,26–35,Masculino,Solteiro(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Graduação,2867,Q1 — Baixa,157,95,13,0,7,7,7,6,8,0,0,Viaja Raramente,1,6,0.875,,1.0,17202,3,Médio,0,1,0,1,1,0
1954,29,26–35,Masculino,Casado(a),Research & Development,Healthcare Representative,Pleno,2,Life Sciences,Graduação,5373,Q3 — Média-Alta,136,89,12,1,5,3,0,2,6,0,0,Viaja Raramente,1,5,0.8333,,0.6,48357,1,Baixo,0,0,0,1,0,0
1955,32,26–35,Feminino,Divorciado(a),Research & Development,Healthcare Representative,Pleno,2,Medical,Mestrado,6667,Q3 — Média-Alta,1146,34,18,1,5,1,1,2,9,5,0,Sem Viagem,15,6,0.5556,0.8,0.2,60003,0,Baixo,0,0,0,0,0,0
1956,31,26–35,Masculino,Casado(a),Research & Development,Research Scientist,Pleno,2,Life Sciences,Graduação,5003,Q3 — Média-Alta,1125,48,21,0,10,8,8,7,10,1,0,Viaja Frequentemente,1,6,1.0,0.0,0.8,45027,2,Médio,0,1,0,1,0,0
1960,28,26–35,Masculino,Divorciado(a),Research & Development,Laboratory Technician,Júnior,1,Technical Degree,Graduação,2367,Q1 — Baixa,1404,32,12,1,4,1,0,3,6,5,0,Viaja Raramente,17,2,0.6667,0.4,0.25,14202,2,Médio,0,0,1,0,1,1
1961,38,36–45,Masculino,Solteiro(a),Sales,Sales Representative,Júnior,1,Life Sciences,Graduação,2858,Q1 — Baixa,1404,59,14,0,1,0,0,0,20,4,0,Viaja Raramente,1,3,0.05,4.75,0.0,17148,2,Médio,0,0,0,1,1,0
1962,35,26–35,Feminino,Casado(a),Sales,Sales Executive,Pleno,2,Life Sciences,Mestrado,5204,Q3 — Média-Alta,1224,55,11,0,10,8,0,9,10,1,1,Viaja Raramente,7,2,1.0,0.0,0.8,46836,1,Baixo,1,0,0,0,0,0
1965,27,26–35,Masculino,Solteiro(a),Sales,Sales Executive,Pleno,2,Marketing,Graduação,4105,Q2 — Média-Baixa,954,44,14,0,7,7,0,7,7,1,0,Viaja Raramente,9,5,1.0,0.0,1.0,36945,1,Baixo,0,0,0,0,1,0
1966,32,26–35,Masculino,Solteiro(a),Research & Development,Manufacturing Director,Pleno,2,Life Sciences,Mestrado,9679,Q4 — Alta,1373,56,24,0,1,0,0,0,8,8,0,Viaja Raramente,5,1,0.125,0.88,0.0,87111,0,Baixo,0,0,0,0,0,0
1967,31,26–35,Masculino,Casado(a),Sales,Sales Executive,Pleno,2,Marketing,Mestrado,5617,Q3 — Média-Alta,754,63,11,0,10,7,0,8,10,1,1,Viaja Frequentemente,26,4,1.0,0.0,0.7,50553,2,Médio,1,0,1,0,0,1
1968,53,46–55,Masculino,Solteiro(a),Sales,Sales Executive,Sênior,3,Life Sciences,Mestrado,10448,Q4 — Alta,1168,66,13,0,2,2,2,2,15,6,1,Viaja Raramente,24,2,0.1333,2.17,1.0,125376,3,Médio,1,0,1,1,0,1
1969,54,46–55,Feminino,Casado(a),Research & Development,Research Scientist,Pleno,2,Life Sciences,Técnico,2897,Q1 — Baixa,155,67,11,2,4,3,2,3,9,3,0,Viaja Raramente,9,6,0.4444,1.67,0.75,26073,1,Baixo,0,0,0,0,1,0
1970,33,26–35,Masculino,Divorciado(a),Research & Development,Healthcare Representative,Pleno,2,Life Sciences,Técnico,5968,Q3 — Média-Alta,1303,36,20,3,9,7,2,8,9,1,0,Viaja Frequentemente,7,2,1.0,0.0,0.7778,53712,0,Baixo,0,0,0,0,0,0
1971,43,36–45,Masculino,Casado(a),Research & Development,Healthcare Representative,Sênior,3,Life Sciences,Graduação,7510,Q3 — Média-Alta,574,30,17,1,10,9,0,9,10,1,0,Viaja Raramente,11,1,1.0,0.0,0.9,90120,0,Baixo,0,0,0,0,0,0
1972,38,36–45,Masculino,Casado(a),Human Resources,Human Resources,Júnior,1,Other,Mestrado,2991,Q2 — Média-Baixa,1444,88,11,1,6,2,1,2,7,0,1,Viaja Frequentemente,1,2,0.8571,,0.3333,17946,3,Médio,1,0,0,1,1,0
1973,55,46–55,Masculino,Casado(a),Human Resources,Manager,Diretor,5,Human Resources,Mestrado,19636,Q4 — Alta,189,71,18,1,10,9,1,4,35,4,1,Viaja Raramente,26,0,0.2857,6.25,0.9,471264,3,Médio,1,0,1,1,0,0
1974,31,26–35,Feminino,Divorciado(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Ensino Médio,1129,Q1 — Baixa,1276,59,11,3,1,0,0,0,1,1,1,Viaja Raramente,2,4,1.0,0.0,0.0,6774,2,Médio,1,0,0,0,1,0
1975,39,36–45,Masculino,Solteiro(a),Sales,Sales Executive,Especialista,4,Marketing,Mestrado,13341,Q4 — Alta,119,77,12,0,20,8,11,10,21,0,0,Viaja Raramente,15,3,0.9524,,0.4,240138,2,Médio,0,1,0,1,0,0
1976,42,36–45,Masculino,Solteiro(a),Research & Development,Research Scientist,Pleno,2,Life Sciences,Técnico,4332,Q2 — Média-Baixa,335,37,12,0,20,9,3,7,20,1,0,Sem Viagem,23,2,1.0,0.0,0.45,38988,3,Médio,0,1,1,0,1,0
1979,31,26–35,Feminino,Casado(a),Research & Development,Research Director,Sênior,3,Medical,Graduação,11031,Q4 — Alta,697,40,20,1,11,7,4,8,13,4,0,Sem Viagem,10,2,0.8462,0.5,0.6364,132372,1,Baixo,0,1,0,0,0,0
1980,54,46–55,Feminino,Solteiro(a),Research & Development,Manufacturing Director,Pleno,2,Medical,Graduação,4440,Q2 — Média-Baixa,157,77,19,0,5,2,1,4,9,6,1,Viaja Raramente,10,3,0.5556,0.67,0.4,39960,3,Médio,1,0,0,1,1,0
1981,24,18–25,Masculino,Solteiro(a),Research & Development,Healthcare Representative,Pleno,2,Life Sciences,Técnico,4617,Q2 — Média-Baixa,771,45,12,0,4,3,1,2,4,1,0,Viaja Raramente,1,2,1.0,0.0,0.75,41553,1,Baixo,0,0,0,0,1,0
1982,23,18–25,Masculino,Solteiro(a),Research & Development,Laboratory Technician,Júnior,1,Other,Técnico,2647,Q1 — Baixa,571,78,13,0,5,2,1,4,5,1,0,Viaja Raramente,12,6,1.0,0.0,0.4,15882,1,Baixo,0,0,0,0,1,0
1985,40,36–45,Feminino,Casado(a),Research & Development,Laboratory Technician,Pleno,2,Technical Degree,Graduação,6323,Q3 — Média-Alta,692,73,11,1,10,9,9,4,10,1,0,Viaja Frequentemente,11,2,1.0,0.0,0.9,56907,1,Baixo,0,1,0,0,0,0
1986,40,36–45,Feminino,Casado(a),Sales,Sales Executive,Pleno,2,Marketing,Técnico,5677,Q3 — Média-Alta,444,92,14,1,11,8,5,10,15,3,0,Viaja Raramente,2,4,0.7333,1.33,0.7273,51093,2,Médio,0,1,0,1,0,0
1987,25,18–25,Feminino,Casado(a),Human Resources,Human Resources,Júnior,1,Human Resources,Graduação,2187,Q1 — Baixa,309,82,14,0,2,0,1,2,6,4,0,Viaja Raramente,2,3,0.3333,1.0,0.0,13122,2,Médio,0,0,0,1,1,0
1989,30,26–35,Masculino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Técnico,3748,Q2 — Média-Baixa,911,76,13,0,12,8,1,7,12,1,0,Viaja Raramente,1,6,1.0,0.0,0.6667,22488,2,Médio,0,0,0,1,1,0
1992,25,18–25,Masculino,Divorciado(a),Research & Development,Laboratory Technician,Júnior,1,Other,Ensino Médio,3977,Q2 — Média-Baixa,977,57,19,1,2,2,0,2,7,6,1,Viaja Raramente,2,2,0.2857,0.83,1.0,23862,2,Médio,1,0,0,0,1,0
1993,47,46–55,Masculino,Solteiro(a),Research & Development,Healthcare Representative,Sênior,3,Medical,Graduação,8633,Q4 — Alta,1180,84,23,0,17,14,12,11,25,2,0,Viaja Raramente,25,3,0.68,4.0,0.8235,103596,2,Médio,0,1,1,0,0,0
1994,33,26–35,Masculino,Divorciado(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Técnico,2008,Q1 — Baixa,1313,59,12,3,1,1,0,0,1,1,0,Sem Viagem,1,2,1.0,0.0,1.0,12048,1,Baixo,0,0,0,0,1,0
1995,38,36–45,Masculino,Casado(a),Sales,Sales Executive,Pleno,2,Life Sciences,Mestrado,4440,Q2 — Média-Baixa,1321,86,15,2,15,13,5,8,16,0,0,Viaja Raramente,1,3,0.9375,,0.8667,39960,3,Médio,0,1,0,1,1,0
1996,31,26–35,Masculino,Casado(a),Sales,Sales Representative,Júnior,1,Life Sciences,Técnico,3067,Q2 — Média-Baixa,1154,54,19,1,2,2,1,2,3,0,0,Viaja Raramente,2,1,0.6667,,1.0,18402,1,Baixo,0,0,0,0,1,0
1997,38,36–45,Masculino,Casado(a),Research & Development,Manufacturing Director,Pleno,2,Life Sciences,Mestrado,5321,Q3 — Média-Alta,508,72,11,1,8,3,7,7,10,2,0,Viaja Frequentemente,6,1,0.8,1.0,0.375,47889,1,Baixo,0,1,0,0,0,0
1998,42,36–45,Masculino,Divorciado(a),Research & Development,Research Scientist,Pleno,2,Life Sciences,Mestrado,5410,Q3 — Média-Alta,557,35,17,1,4,3,1,2,9,6,1,Viaja Raramente,18,3,0.4444,0.83,0.75,48690,3,Médio,1,0,1,1,0,0
1999,41,36–45,Masculino,Casado(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Graduação,2782,Q1 — Baixa,642,76,22,1,5,3,1,0,12,3,0,Viaja Raramente,1,3,0.4167,2.33,0.6,16692,1,Baixo,0,0,0,0,1,0
2000,47,46–55,Feminino,Casado(a),Research & Development,Research Director,Sênior,3,Medical,Ensino Médio,11957,Q4 — Alta,1162,98,18,2,13,8,5,12,14,0,0,Sem Viagem,1,3,0.9286,,0.6154,143484,2,Médio,0,1,0,1,0,0
2003,35,26–35,Masculino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Mestrado,2660,Q1 — Baixa,1490,43,11,1,2,2,2,2,5,7,1,Viaja Raramente,11,3,0.4,0.43,1.0,15960,2,Médio,1,0,0,0,1,0
2007,22,18–25,Masculino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Técnico,3375,Q2 — Média-Baixa,581,63,12,0,3,2,1,2,4,0,0,Viaja Raramente,1,2,0.75,,0.6667,20250,1,Baixo,0,0,0,0,1,0
2008,35,26–35,Masculino,Solteiro(a),Research & Development,Research Scientist,Pleno,2,Medical,Mestrado,5098,Q3 — Média-Alta,1395,48,19,0,10,7,0,8,10,1,0,Viaja Raramente,9,5,1.0,0.0,0.7,45882,0,Baixo,0,0,0,0,0,0
2009,33,26–35,Feminino,Casado(a),Research & Development,Healthcare Representative,Pleno,2,Medical,Técnico,4878,Q2 — Média-Baixa,501,95,13,1,9,7,8,1,10,0,1,Viaja Raramente,15,6,0.9,,0.7778,43902,3,Médio,1,1,0,0,1,0
2010,32,26–35,Feminino,Solteiro(a),Research & Development,Laboratory Technician,Júnior,1,Life Sciences,Mestrado,2837,Q1 — Baixa,267,49,13,0,6,2,4,1,6,1,0,Viaja Raramente,29,3,1.0,0.0,0.3333,17022,4,Alto,0,1,1,1,1,0
2012,40,36–45,Masculino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Life Sciences,Mestrado,2406,Q1 — Baixa,543,83,19,2,1,0,0,0,8,8,0,Viaja Raramente,1,3,0.125,0.88,0.0,14436,1,Baixo,0,0,0,0,1,0
2013,32,26–35,Masculino,Casado(a),Sales,Sales Representative,Júnior,1,Medical,Mestrado,2269,Q1 — Baixa,234,68,14,1,2,2,2,2,3,0,0,Viaja Raramente,1,2,0.6667,,1.0,13614,2,Médio,0,0,0,1,1,0
2014,39,36–45,Masculino,Solteiro(a),Research & Development,Research Scientist,Pleno,2,Life Sciences,Ensino Médio,4108,Q2 — Média-Baixa,116,52,13,0,7,7,1,7,18,7,0,Viaja Raramente,24,2,0.3889,1.57,1.0,36972,2,Médio,0,0,1,0,1,0
2015,38,36–45,Feminino,Casado(a),Research & Development,Research Director,Sênior,3,Medical,Graduação,13206,Q4 — Alta,201,99,12,1,18,16,1,11,20,3,0,Viaja Raramente,10,3,0.9,0.67,0.8889,158472,0,Baixo,0,0,0,0,0,0
2016,32,26–35,Feminino,Casado(a),Sales,Sales Executive,Sênior,3,Marketing,Mestrado,10422,Q4 — Alta,801,48,19,2,14,10,5,7,14,1,0,Viaja Raramente,1,3,1.0,0.0,0.7143,125064,1,Baixo,0,1,0,0,0,0
2017,37,36–45,Feminino,Casado(a),Research & Development,Research Director,Sênior,3,Life Sciences,Graduação,13744,Q4 — Alta,161,42,25,1,16,11,6,8,16,1,1,Viaja Raramente,10,2,1.0,0.0,0.6875,164928,2,Médio,1,1,0,0,0,0
2018,25,18–25,Feminino,Divorciado(a),Sales,Sales Executive,Pleno,2,Other,Técnico,4907,Q2 — Média-Baixa,1382,85,22,1,5,3,0,4,6,0,1,Viaja Raramente,8,3,0.8333,,0.6,44163,2,Médio,1,0,0,0,1,0
2019,52,46–55,Masculino,Divorciado(a),Sales,Sales Representative,Júnior,1,Life Sciences,Mestrado,3482,Q2 — Média-Baixa,585,40,15,2,9,8,0,0,16,2,0,Sem Viagem,29,3,0.5625,3.5,0.8889,20892,2,Médio,0,0,1,0,1,0
2020,44,36–45,Masculino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Medical,Graduação,2436,Q1 — Baixa,1037,42,12,0,4,3,1,2,6,6,1,Viaja Raramente,1,2,0.6667,0.33,0.75,14616,2,Médio,1,0,0,0,1,0
2021,21,18–25,Masculino,Solteiro(a),Sales,Sales Representative,Júnior,1,Medical,Ensino Médio,2380,Q1 — Baixa,501,58,11,0,2,2,1,2,2,1,1,Viaja Raramente,5,6,1.0,0.0,1.0,14280,3,Médio,1,0,0,1,1,0
2022,39,36–45,Masculino,Solteiro(a),Research & Development,Manager,Diretor,5,Life Sciences,Graduação,19431,Q4 — Alta,105,87,13,0,6,0,1,3,21,2,0,Sem Viagem,9,3,0.2857,7.5,0.0,466344,0,Baixo,0,0,0,0,0,0
2023,23,18–25,Masculino,Casado(a),Sales,Sales Representative,Júnior,1,Marketing,Graduação,1790,Q1 — Baixa,638,33,19,1,1,0,1,0,1,1,0,Viaja Frequentemente,9,3,1.0,0.0,0.0,10740,2,Médio,0,0,0,1,1,1
2024,36,36–45,Feminino,Casado(a),Sales,Sales Executive,Sênior,3,Medical,Graduação,7644,Q3 — Média-Alta,557,94,19,2,9,7,3,4,10,0,0,Viaja Raramente,3,2,0.9,,0.7778,91728,1,Baixo,0,1,0,0,0,0
2025,36,36–45,Feminino,Divorciado(a),Research & Development,Manufacturing Director,Pleno,2,Life Sciences,Técnico,5131,Q3 — Média-Alta,688,97,13,3,4,2,0,2,18,7,0,Viaja Frequentemente,4,3,0.2222,2.0,0.5,46179,1,Baixo,0,0,0,1,0,0
2026,56,55+,Masculino,Divorciado(a),Research & Development,Healthcare Representative,Pleno,2,Life Sciences,Mestrado,6306,Q3 — Média-Alta,667,57,21,1,13,12,1,9,13,1,0,Sem Viagem,1,2,1.0,0.0,0.9231,56754,0,Baixo,0,0,0,0,0,0
2027,29,26–35,Masculino,Casado(a),Research & Development,Research Scientist,Júnior,1,Medical,Mestrado,4787,Q2 — Média-Baixa,1092,36,14,3,2,2,2,2,4,9,1,Viaja Raramente,1,3,0.5,0.22,1.0,28722,2,Médio,1,0,0,0,1,1
2031,42,36–45,Masculino,Casado(a),Research & Development,Manager,Diretor,5,Life Sciences,Graduação,18880,Q4 — Alta,300,56,11,0,22,6,4,14,24,5,0,Viaja Raramente,2,2,0.9167,0.4,0.2727,453120,1,Baixo,0,1,0,0,0,0
2032,56,55+,Masculino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Technical Degree,Técnico,2339,Q1 — Baixa,310,72,11,1,10,9,9,8,14,8,0,Viaja Raramente,7,4,0.7143,0.5,0.9,14034,2,Médio,0,1,0,0,1,1
2034,41,36–45,Feminino,Casado(a),Research & Development,Manufacturing Director,Especialista,4,Life Sciences,Mestrado,13570,Q4 — Alta,582,60,23,1,20,7,0,10,21,0,0,Viaja Raramente,28,3,0.9524,,0.35,244260,2,Médio,0,0,1,1,0,0
2035,34,26–35,Feminino,Casado(a),Sales,Sales Executive,Pleno,2,Marketing,Graduação,6712,Q3 — Média-Alta,704,95,21,2,8,7,1,7,8,1,0,Viaja Raramente,28,2,1.0,0.0,0.875,60408,1,Baixo,0,0,1,0,0,0
2036,36,36–45,Masculino,Divorciado(a),Sales,Sales Executive,Pleno,2,Marketing,Mestrado,5406,Q3 — Média-Alta,301,88,24,1,15,12,11,11,15,1,0,Sem Viagem,15,4,1.0,0.0,0.8,48654,1,Baixo,0,1,0,0,0,0
2037,41,36–45,Masculino,Divorciado(a),Sales,Sales Executive,Pleno,2,Life Sciences,Graduação,8938,Q4 — Alta,930,57,11,1,5,4,0,4,14,2,0,Viaja Raramente,3,5,0.3571,4.5,0.8,80442,1,Baixo,0,0,0,1,0,0
2038,32,26–35,Masculino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Technical Degree,Graduação,2439,Q1 — Baixa,529,78,14,0,4,2,1,2,4,1,0,Viaja Raramente,2,4,1.0,0.0,0.5,14634,2,Médio,0,0,0,1,1,0
