id_funcionario,idade,genero,estado_civil,departamento,cargo,nivel_cargo,nivel_cargo_cod,area_formacao,nivel_educacao,renda_mensal,taxa_diaria,taxa_horaria,perc_aumento_salarial,nivel_stock_option,anos_empresa,anos_cargo_atual,anos_desde_ultima_promocao,anos_mesmo_gestor,anos_experiencia_total,qtd_empresas_anteriores,horas_extras,frequencia_viagem,distancia_casa_km,treinamentos_ultimo_ano,perc_carreira_empresa,media_anos_por_empresa_anterior,indice_estagnacao_cargo,custo_reposicao_est,score_risco,flag_horas_extras,flag_sem_promocao_3a,flag_distancia_alta,flag_satisfacao_baixa,flag_renda_abaixo_mediana,attrition,taxa_diaria_brl,renda_mensal_brl,score_bemestar,prob_attrition,nivel_risco_ml,shap_top1_feat,shap_top2_feat,shap_top3_feat,shap_top1_val,shap_top2_val,shap_top3_val,acao_recomendada
1598,40,Feminino,Casado(a),Sales,Sales Executive,Pleno,2,Life Sciences,Técnico,4639,118,84,15,1,5,4,1,2,5,1,0,Viaja Raramente,14,2,1.0,0.0,0.8,41751,2,0,0,0,1,1,0,678.5,26674.25,2.8,0.0449,Baixo,satisfacao_trabalho_cod,distancia_casa_km,taxa_diaria_brl,0.018,0.0104,0.0053,Conversa 1:1 sobre satisfação no trabalho
1599,43,Masculino,Divorciado(a),Research & Development,Laboratory Technician,Júnior,1,Technical Degree,Graduação,4876,990,87,12,1,6,4,0,2,8,5,0,Viaja Raramente,27,0,0.75,0.4,0.6667,29256,3,0,0,1,1,1,0,5692.5,28037.0,3.2,0.0878,Baixo,satisfacao_trabalho_cod,media_anos_por_empresa_anterior,treinamentos_ultimo_ano,0.0168,0.0152,0.0131,Conversa 1:1 sobre satisfação no trabalho
1601,35,Masculino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Life Sciences,Técnico,2690,1349,63,18,1,1,0,0,1,1,1,0,Viaja Raramente,7,5,1.0,0.0,0.0,16140,1,0,0,0,0,1,0,7756.75,15467.5,3.0,0.2239,Alto,anos_experiencia_total,equilibrio_vida_trabalho_cod,anos_mesmo_gestor,0.0356,0.0314,0.0292,Conversa de retenção personalizada
1602,46,Masculino,Solteiro(a),Sales,Manager,Especialista,4,Life Sciences,Mestrado,17567,563,56,15,0,26,0,0,12,27,1,0,Viaja Raramente,1,5,0.963,1.0,0.0,316206,1,0,0,0,1,0,0,3237.25,101010.25,2.4,0.197,Alto,nivel_stock_option,equilibrio_vida_trabalho_cod,satisfacao_trabalho_cod,0.0597,0.0397,0.0291,Revisar benefícios e stock options
1604,28,Masculino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Graduação,2408,329,51,17,3,1,1,0,0,1,1,1,Viaja Raramente,24,3,1.0,0.0,1.0,14448,4,1,0,1,1,1,1,1891.75,13846.0,2.8,0.729,Crítico,renda_mensal_brl,anos_mesmo_gestor,anos_experiencia_total,0.0539,0.0531,0.0511,Revisar posicionamento salarial
1605,22,Feminino,Casado(a),Research & Development,Research Scientist,Júnior,1,Other,Técnico,2814,457,85,14,0,4,2,1,3,4,1,1,Sem Viagem,26,2,1.0,0.0,0.5,16884,3,1,0,1,0,1,0,2627.75,16180.5,2.2,0.5813,Crítico,nivel_stock_option,faixa_etaria,envolvimento_trabalho_cod,0.0598,0.0485,0.0332,Revisar benefícios e stock options
1606,50,Masculino,Casado(a),Research & Development,Healthcare Representative,Especialista,4,Medical,Doutorado,11245,1234,41,15,1,30,8,12,13,32,2,1,Viaja Frequentemente,20,3,0.9375,1.0,0.2667,202410,3,1,1,1,0,0,0,7095.5,64658.75,2.8,0.0973,Baixo,satisfacao_ambiente_cod,frequencia_viagem,media_anos_por_empresa_anterior,0.0211,0.021,0.0132,Avaliar condições e ambiente de trabalho
1607,32,Feminino,Casado(a),Research & Development,Research Scientist,Júnior,1,Other,Mestrado,3312,634,35,17,2,3,2,0,2,6,3,0,Viaja Raramente,5,3,0.5,1.0,0.6667,19872,1,0,0,0,0,1,0,3645.5,19044.0,3.4,0.08,Baixo,faixa_etaria,satisfacao_ambiente_cod,nivel_cargo_cod,0.0216,0.0177,0.0118,Conversa de retenção personalizada
1608,44,Feminino,Divorciado(a),Research & Development,Research Director,Diretor,5,Medical,Graduação,19049,1313,31,14,1,22,7,1,10,23,0,1,Viaja Raramente,7,4,0.9565,,0.3182,457176,1,1,0,0,0,0,0,7549.75,109531.75,3.0,0.067,Baixo,equilibrio_vida_trabalho_cod,satisfacao_ambiente_cod,horas_extras,0.019,0.0155,0.0084,Revisar jornada e flexibilidade
1609,30,Masculino,Casado(a),Research & Development,Research Scientist,Júnior,1,Medical,Graduação,2141,241,48,12,1,6,4,1,1,6,1,0,Viaja Raramente,7,3,1.0,0.0,0.6667,12846,2,0,0,0,1,1,0,1385.75,12310.75,2.0,0.435,Crítico,anos_mesmo_gestor,renda_mensal_brl,envolvimento_trabalho_cod,0.0495,0.0374,0.0371,Conversa de retenção personalizada
1611,45,Feminino,Solteiro(a),Research & Development,Laboratory Technician,Pleno,2,Medical,Doutorado,5769,1015,50,14,0,10,7,1,4,10,1,1,Viaja Raramente,5,3,1.0,0.0,0.7,51921,2,1,0,0,1,0,0,5836.25,33171.75,1.8,0.1902,Alto,nivel_stock_option,envolvimento_trabalho_cod,score_bemestar,0.0646,0.0418,0.0379,Revisar benefícios e stock options
1612,45,Masculino,Casado(a),Sales,Sales Executive,Pleno,2,Marketing,Graduação,4385,336,52,15,1,10,7,4,5,10,1,0,Sem Viagem,26,2,1.0,0.0,0.7,39465,4,0,1,1,1,1,0,1932.0,25213.75,1.6,0.1868,Alto,envolvimento_trabalho_cod,satisfacao_ambiente_cod,satisfacao_trabalho_cod,0.0291,0.0278,0.0212,Aumentar desafios / responsabilidades
1613,31,Masculino,Solteiro(a),Sales,Sales Executive,Pleno,2,Other,Mestrado,5332,715,54,13,0,5,2,0,3,10,7,0,Viaja Frequentemente,2,3,0.5,0.71,0.4,47988,1,0,0,0,1,0,0,4111.25,30659.0,3.0,0.2191,Alto,nivel_stock_option,satisfacao_trabalho_cod,faixa_etaria,0.054,0.0323,0.0289,Revisar benefícios e stock options
1614,36,Feminino,Casado(a),Research & Development,Manufacturing Director,Pleno,2,Life Sciences,Mestrado,4663,559,76,12,2,3,2,1,1,7,9,1,Viaja Raramente,12,2,0.4286,0.44,0.6667,41967,2,1,0,0,0,1,0,3214.25,26812.25,2.8,0.1998,Alto,anos_mesmo_gestor,media_anos_por_empresa_anterior,flag_satisfacao_baixa,0.0288,0.0198,0.0103,Conversa de retenção personalizada
1615,34,Masculino,Divorciado(a),Research & Development,Manufacturing Director,Pleno,2,Life Sciences,Mestrado,4724,426,42,13,1,9,7,7,2,9,1,0,Viaja Frequentemente,10,3,1.0,0.0,0.7778,42516,2,0,1,0,0,1,0,2449.5,27163.0,3.0,0.0959,Baixo,frequencia_viagem,satisfacao_relacionamento_cod,faixa_etaria,0.0228,0.0165,0.0143,Conversa de retenção personalizada
1617,49,Feminino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Life Sciences,Mestrado,3211,722,84,14,1,9,6,1,4,10,1,0,Viaja Raramente,25,3,0.9,1.0,0.6667,19266,3,0,0,1,1,1,0,4151.5,18463.25,2.6,0.1863,Alto,equilibrio_vida_trabalho_cod,satisfacao_trabalho_cod,media_anos_por_empresa_anterior,0.0309,0.0214,0.0174,Revisar jornada e flexibilidade
1618,39,Masculino,Casado(a),Research & Development,Manufacturing Director,Pleno,2,Medical,Doutorado,5377,1387,76,13,3,7,7,7,7,10,2,0,Viaja Raramente,10,3,0.7,1.5,1.0,48393,2,0,1,0,1,0,0,7975.25,30917.75,2.6,0.0634,Baixo,satisfacao_trabalho_cod,nivel_educacao,satisfacao_ambiente_cod,0.0169,0.0136,0.013,Conversa 1:1 sobre satisfação no trabalho
1619,27,Masculino,Divorciado(a),Research & Development,Laboratory Technician,Júnior,1,Other,Graduação,4066,1302,67,11,2,7,7,0,7,7,1,0,Viaja Raramente,19,3,1.0,0.0,1.0,24396,3,0,0,1,1,1,0,7486.5,23379.5,2.2,0.1321,Médio,score_bemestar,nivel_cargo_cod,envolvimento_trabalho_cod,0.0289,0.0231,0.0221,Programa de bem-estar e saúde mental
1621,35,Masculino,Casado(a),Research & Development,Research Scientist,Pleno,2,Life Sciences,Doutorado,5208,819,48,11,0,16,15,1,10,16,1,0,Viaja Raramente,18,2,1.0,0.0,0.9375,46872,2,0,0,1,1,0,0,4709.25,29946.0,2.8,0.1788,Alto,nivel_stock_option,satisfacao_trabalho_cod,faixa_etaria,0.0579,0.0241,0.0192,Revisar benefícios e stock options
1622,28,Feminino,Divorciado(a),Research & Development,Manufacturing Director,Pleno,2,Medical,Graduação,4877,580,39,21,1,5,3,0,0,6,0,0,Viaja Raramente,27,5,0.8333,,0.6,43893,3,0,0,1,1,1,0,3335.0,28042.75,1.6,0.2355,Alto,envolvimento_trabalho_cod,anos_mesmo_gestor,faixa_etaria,0.0393,0.037,0.032,Aumentar desafios / responsabilidades
1623,21,Masculino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Medical,Ensino Médio,3117,546,97,18,0,2,2,2,2,3,1,0,Viaja Raramente,5,2,0.6667,1.0,1.0,18702,1,0,0,0,0,1,0,3139.5,17922.75,3.2,0.1793,Alto,faixa_etaria,nivel_stock_option,idade,0.054,0.0505,0.0179,Conversa de retenção personalizada
1624,18,Feminino,Solteiro(a),Sales,Sales Representative,Júnior,1,Medical,Técnico,1569,544,70,12,0,0,0,0,0,0,1,1,Viaja Frequentemente,3,2,,0.0,,9414,2,1,0,0,0,1,1,3128.0,9021.75,3.2,0.7704,Crítico,faixa_etaria,nivel_stock_option,anos_experiencia_total,0.0713,0.0545,0.0516,Conversa de retenção personalizada
1625,47,Feminino,Casado(a),Human Resources,Manager,Diretor,5,Life Sciences,Mestrado,19658,1176,98,11,1,5,2,1,0,27,3,0,Viaja Raramente,26,2,0.1852,7.33,0.4,471792,1,0,0,1,0,0,0,6762.0,113033.5,3.2,0.0934,Baixo,anos_mesmo_gestor,indice_estagnacao_cargo,distancia_casa_km,0.023,0.0146,0.007,Conversa de retenção personalizada
1627,39,Masculino,Divorciado(a),Research & Development,Laboratory Technician,Pleno,2,Medical,Técnico,3069,170,76,15,1,10,8,0,7,11,0,0,Viaja Raramente,3,3,0.9091,,0.8,27621,1,0,0,0,0,1,0,977.5,17646.75,3.0,0.0475,Baixo,envolvimento_trabalho_cod,taxa_diaria_brl,flag_satisfacao_baixa,0.0246,0.0079,0.0056,Aumentar desafios / responsabilidades
1628,40,Feminino,Casado(a),Research & Development,Manufacturing Director,Sênior,3,Life Sciences,Graduação,10435,884,80,13,2,18,15,14,12,18,1,0,Viaja Raramente,15,2,1.0,0.0,0.8333,125220,1,0,1,0,0,0,0,5083.0,60001.25,2.6,0.1317,Médio,satisfacao_ambiente_cod,envolvimento_trabalho_cod,distancia_casa_km,0.0324,0.0254,0.0111,Avaliar condições e ambiente de trabalho
1630,35,Feminino,Casado(a),Research & Development,Healthcare Representative,Pleno,2,Life Sciences,Mestrado,4148,208,52,12,1,14,11,2,9,15,1,0,Sem Viagem,8,5,0.9333,1.0,0.7857,37332,1,0,0,0,0,1,0,1196.0,23851.0,3.2,0.0628,Baixo,faixa_etaria,media_anos_por_empresa_anterior,frequencia_viagem,0.0197,0.0142,0.0115,Conversa de retenção personalizada
1631,37,Masculino,Casado(a),Research & Development,Manufacturing Director,Pleno,2,Life Sciences,Graduação,5768,671,85,17,3,4,3,0,2,9,3,0,Viaja Raramente,19,2,0.4444,1.67,0.75,51912,1,0,0,1,0,0,0,3858.25,33166.0,2.4,0.1648,Médio,score_bemestar,equilibrio_vida_trabalho_cod,anos_empresa,0.0343,0.028,0.0124,Programa de bem-estar e saúde mental
1633,39,Feminino,Solteiro(a),Research & Development,Manufacturing Director,Pleno,2,Medical,Graduação,5042,711,81,13,0,9,2,3,8,10,0,0,Viaja Frequentemente,4,2,0.9,,0.2222,45378,1,0,1,0,0,0,0,4088.25,28991.5,2.4,0.223,Alto,nivel_stock_option,equilibrio_vida_trabalho_cod,score_bemestar,0.0508,0.0508,0.0337,Revisar benefícios e stock options
1635,45,Feminino,Divorciado(a),Research & Development,Manufacturing Director,Pleno,2,Other,Técnico,5770,1329,59,19,2,10,7,3,9,10,1,0,Viaja Raramente,2,3,1.0,0.0,0.7,51930,1,0,1,0,0,0,0,7641.75,33177.5,2.8,0.0315,Baixo,envolvimento_trabalho_cod,satisfacao_relacionamento_cod,estado_civil,0.018,0.0132,0.0054,Aumentar desafios / responsabilidades
1638,38,Feminino,Casado(a),Research & Development,Manufacturing Director,Sênior,3,Medical,Técnico,7756,397,54,19,1,5,4,0,2,10,3,1,Viaja Raramente,2,6,0.5,1.67,0.8,93072,1,1,0,0,0,0,0,2282.75,44597.0,3.4,0.0688,Baixo,envolvimento_trabalho_cod,media_anos_por_empresa_anterior,flag_horas_extras,0.0289,0.0076,0.007,Aumentar desafios / responsabilidades
1639,35,Masculino,Casado(a),Sales,Sales Executive,Sênior,3,Medical,Graduação,10306,737,55,17,0,13,12,6,0,15,9,0,Viaja Raramente,10,3,0.8667,0.22,0.9231,123672,2,0,1,0,1,0,1,4237.75,59259.5,2.6,0.5754,Crítico,nivel_stock_option,envolvimento_trabalho_cod,anos_mesmo_gestor,0.0799,0.0469,0.0439,Revisar benefícios e stock options
1640,37,Feminino,Casado(a),Research & Development,Research Scientist,Júnior,1,Medical,Graduação,3936,1470,71,11,1,8,4,7,7,8,1,0,Viaja Raramente,10,2,1.0,0.0,0.5,23616,3,0,1,0,1,1,0,8452.5,22632.0,1.8,0.1711,Médio,equilibrio_vida_trabalho_cod,score_bemestar,satisfacao_trabalho_cod,0.0381,0.0209,0.0192,Revisar jornada e flexibilidade
1641,40,Feminino,Solteiro(a),Research & Development,Manufacturing Director,Sênior,3,Life Sciences,Graduação,7945,448,84,15,0,4,2,3,3,18,6,1,Viaja Raramente,16,2,0.2222,2.33,0.5,95340,3,1,1,1,0,0,0,2576.0,45683.75,3.2,0.2352,Alto,nivel_stock_option,equilibrio_vida_trabalho_cod,distancia_casa_km,0.0514,0.0503,0.0139,Revisar benefícios e stock options
1642,44,Masculino,Casado(a),Human Resources,Human Resources,Pleno,2,Human Resources,Doutorado,5743,602,37,11,0,10,7,0,2,14,4,1,Viaja Frequentemente,1,3,0.7143,1.0,0.7,51687,1,1,0,0,0,0,0,3461.5,33022.25,2.8,0.2108,Alto,nivel_stock_option,satisfacao_ambiente_cod,frequencia_viagem,0.0422,0.0349,0.0221,Revisar benefícios e stock options
1644,48,Masculino,Casado(a),Research & Development,Manager,Especialista,4,Medical,Doutorado,15202,365,89,25,1,2,2,2,2,23,2,0,Viaja Frequentemente,4,3,0.087,10.5,1.0,273636,0,0,0,0,0,0,0,2098.75,87411.5,2.8,0.0975,Baixo,frequencia_viagem,envolvimento_trabalho_cod,nivel_educacao,0.0249,0.0243,0.0096,Conversa de retenção personalizada
1645,35,Masculino,Divorciado(a),Sales,Sales Executive,Pleno,2,Medical,Técnico,5440,763,59,14,2,2,2,2,2,7,6,1,Viaja Raramente,15,2,0.2857,0.83,1.0,48960,1,1,0,0,0,0,1,4387.25,31280.0,2.4,0.6885,Crítico,envolvimento_trabalho_cod,score_bemestar,faixa_etaria,0.0737,0.0631,0.0432,Aumentar desafios / responsabilidades
1646,24,Feminino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Technical Degree,Ensino Médio,3760,567,32,13,0,6,3,1,3,6,1,1,Viaja Frequentemente,2,2,1.0,0.0,0.5,22560,2,1,0,0,0,1,0,3260.25,21620.0,2.8,0.4897,Crítico,faixa_etaria,nivel_stock_option,frequencia_viagem,0.0765,0.0543,0.0333,Conversa de retenção personalizada
1647,27,Feminino,Casado(a),Research & Development,Research Scientist,Júnior,1,Medical,Graduação,3517,486,86,17,0,3,2,0,2,5,7,0,Viaja Raramente,8,0,0.6,0.29,0.6667,21102,1,0,0,0,0,1,0,2794.5,20222.75,2.6,0.4305,Crítico,nivel_stock_option,faixa_etaria,satisfacao_relacionamento_cod,0.0664,0.0402,0.0228,Revisar benefícios e stock options
1648,27,Masculino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Medical,Graduação,2580,591,87,13,0,4,2,1,2,6,2,0,Viaja Frequentemente,2,0,0.6667,1.0,0.5,15480,1,0,0,0,0,1,0,3398.25,14835.0,3.2,0.1913,Alto,nivel_stock_option,equilibrio_vida_trabalho_cod,faixa_etaria,0.0444,0.0332,0.0294,Revisar benefícios e stock options
1649,40,Masculino,Solteiro(a),Research & Development,Laboratory Technician,Júnior,1,Life Sciences,Graduação,2166,1329,73,14,0,4,2,0,3,10,3,1,Viaja Raramente,7,3,0.4,2.0,0.5,12996,3,1,0,0,1,1,1,7641.75,12454.5,1.6,0.7208,Crítico,nivel_stock_option,equilibrio_vida_trabalho_cod,score_bemestar,0.091,0.0597,0.0553,Revisar benefícios e stock options
1650,29,Masculino,Solteiro(a),Sales,Sales Executive,Pleno,2,Medical,Graduação,5869,469,42,11,0,5,2,1,4,8,9,0,Viaja Raramente,10,2,0.625,0.33,0.4,52821,0,0,0,0,0,0,0,2696.75,33746.75,2.8,0.3706,Crítico,nivel_stock_option,envolvimento_trabalho_cod,media_anos_por_empresa_anterior,0.0618,0.0449,0.0303,Revisar benefícios e stock options
1651,36,Feminino,Casado(a),Research & Development,Healthcare Representative,Sênior,3,Life Sciences,Mestrado,8008,711,42,12,2,3,2,0,2,9,4,0,Viaja Raramente,5,6,0.3333,1.5,0.6667,96096,1,0,0,0,1,0,0,4088.25,46046.0,2.4,0.1679,Médio,score_bemestar,satisfacao_ambiente_cod,satisfacao_trabalho_cod,0.0342,0.0249,0.0221,Programa de bem-estar e saúde mental
1653,25,Masculino,Divorciado(a),Research & Development,Manufacturing Director,Pleno,2,Life Sciences,Ensino Médio,5206,772,77,17,2,7,7,0,7,7,1,0,Viaja Frequentemente,2,6,1.0,0.0,1.0,46854,0,0,0,0,0,0,0,4439.0,29934.5,3.4,0.0751,Baixo,faixa_etaria,frequencia_viagem,idade,0.0438,0.0216,0.0103,Conversa de retenção personalizada
1654,39,Masculino,Casado(a),Research & Development,Manufacturing Director,Pleno,2,Medical,Graduação,5295,492,66,21,0,5,4,1,0,7,4,0,Viaja Raramente,12,3,0.7143,0.5,0.8,47655,1,0,0,0,1,0,0,2829.0,30446.25,3.0,0.2166,Alto,nivel_stock_option,anos_mesmo_gestor,satisfacao_trabalho_cod,0.0589,0.0291,0.0266,Revisar benefícios e stock options
1655,49,Feminino,Casado(a),Research & Development,Research Director,Especialista,4,Other,Mestrado,16413,301,72,16,2,4,2,1,2,27,3,0,Viaja Raramente,22,2,0.1481,7.67,0.5,295434,2,0,0,1,1,0,0,1730.75,94374.75,2.2,0.118,Médio,score_bemestar,satisfacao_ambiente_cod,satisfacao_trabalho_cod,0.026,0.0241,0.02,Programa de bem-estar e saúde mental
1656,50,Feminino,Divorciado(a),Research & Development,Research Director,Sênior,3,Life Sciences,Doutorado,13269,813,50,15,3,14,11,1,11,19,5,0,Viaja Raramente,17,3,0.7368,1.0,0.7857,159228,2,0,0,1,1,0,0,4674.75,76296.75,2.6,0.0861,Baixo,envolvimento_trabalho_cod,satisfacao_trabalho_cod,media_anos_por_empresa_anterior,0.028,0.0208,0.0163,Aumentar desafios / responsabilidades
1657,20,Feminino,Solteiro(a),Sales,Sales Representative,Júnior,1,Medical,Graduação,2783,1141,31,19,0,2,2,2,2,2,1,0,Viaja Raramente,2,3,1.0,0.0,1.0,16698,1,0,0,0,0,1,0,6560.75,16002.25,2.6,0.3281,Crítico,nivel_stock_option,faixa_etaria,nivel_cargo_cod,0.0575,0.0562,0.0291,Revisar benefícios e stock options
1658,34,Feminino,Divorciado(a),Research & Development,Research Scientist,Pleno,2,Life Sciences,Graduação,5433,1130,66,12,1,11,8,7,9,11,1,0,Viaja Raramente,3,2,1.0,0.0,0.7273,48897,2,0,1,0,1,0,0,6497.5,31239.75,3.0,0.0271,Baixo,faixa_etaria,satisfacao_trabalho_cod,anos_desde_ultima_promocao,0.0154,0.0154,0.0074,Conversa de retenção personalizada
1659,36,Masculino,Solteiro(a),Research & Development,Laboratory Technician,Júnior,1,Life Sciences,Graduação,2013,311,77,11,0,4,3,1,3,15,2,0,Viaja Raramente,7,4,0.2667,5.5,0.75,12078,2,0,0,0,1,1,0,1788.25,11574.75,2.4,0.2686,Alto,nivel_stock_option,score_bemestar,satisfacao_trabalho_cod,0.049,0.0355,0.0236,Revisar benefícios e stock options
1661,49,Feminino,Casado(a),Research & Development,Healthcare Representative,Especialista,4,Life Sciences,Ensino Médio,13966,465,41,19,1,15,11,2,12,30,2,1,Viaja Raramente,6,3,0.5,7.5,0.7333,251388,1,1,0,0,0,0,0,2673.75,80304.5,2.6,0.0998,Baixo,envolvimento_trabalho_cod,nivel_educacao,taxa_diaria_brl,0.0256,0.0084,0.0084,Aumentar desafios / responsabilidades
1662,36,Feminino,Casado(a),Research & Development,Manufacturing Director,Pleno,2,Medical,Mestrado,4374,894,33,15,0,3,2,1,2,4,0,0,Sem Viagem,1,6,0.75,,0.6667,39366,1,0,0,0,0,1,0,5140.5,25150.5,3.0,0.1373,Médio,nivel_stock_option,envolvimento_trabalho_cod,estado_civil,0.0471,0.0332,0.0147,Revisar benefícios e stock options
1664,36,Masculino,Divorciado(a),Research & Development,Healthcare Representative,Pleno,2,Life Sciences,Técnico,6842,1040,79,20,1,5,4,0,4,13,6,0,Viaja Raramente,3,3,0.3846,1.33,0.8,61578,1,0,0,0,1,0,0,5980.0,39341.5,2.6,0.0648,Baixo,satisfacao_trabalho_cod,satisfacao_relacionamento_cod,media_anos_por_empresa_anterior,0.0234,0.0128,0.0105,Conversa 1:1 sobre satisfação no trabalho
1665,54,Feminino,Casado(a),Research & Development,Manager,Especialista,4,Medical,Doutorado,17426,584,91,25,1,10,8,4,7,36,3,0,Viaja Raramente,22,6,0.2778,8.67,0.8,313668,2,0,1,1,0,0,0,3358.0,100199.5,2.8,0.0876,Baixo,satisfacao_ambiente_cod,nivel_educacao,distancia_casa_km,0.0152,0.0105,0.0069,Avaliar condições e ambiente de trabalho
1666,43,Masculino,Casado(a),Research & Development,Research Director,Especialista,4,Life Sciences,Técnico,17603,1291,65,24,1,14,10,6,11,14,1,0,Viaja Raramente,15,3,1.0,0.0,0.7143,316854,1,0,1,0,0,0,0,7423.25,101217.25,2.4,0.0527,Baixo,envolvimento_trabalho_cod,score_bemestar,satisfacao_relacionamento_cod,0.0246,0.0197,0.0085,Aumentar desafios / responsabilidades
1667,35,Masculino,Solteiro(a),Sales,Sales Executive,Pleno,2,Other,Mestrado,4581,880,36,24,0,11,9,6,7,13,3,1,Viaja Frequentemente,12,2,0.8462,0.67,0.8182,41229,3,1,1,0,0,1,1,5060.0,26340.75,3.2,0.2181,Alto,nivel_stock_option,faixa_etaria,media_anos_por_empresa_anterior,0.0566,0.0258,0.0196,Revisar benefícios e stock options
1668,38,Masculino,Casado(a),Research & Development,Research Scientist,Pleno,2,Life Sciences,Graduação,4735,1189,90,15,2,13,11,2,9,19,7,0,Viaja Frequentemente,1,4,0.6842,0.86,0.8462,42615,1,0,0,0,0,1,0,6836.75,27226.25,3.8,0.0325,Baixo,frequencia_viagem,media_anos_por_empresa_anterior,perc_carreira_empresa,0.0149,0.012,0.0073,Conversa de retenção personalizada
1669,29,Masculino,Divorciado(a),Sales,Sales Executive,Pleno,2,Medical,Graduação,4187,991,43,13,1,10,0,0,9,10,1,1,Viaja Raramente,5,3,1.0,0.0,0.0,37683,3,1,0,0,1,1,0,5698.25,24075.25,1.8,0.1686,Médio,faixa_etaria,envolvimento_trabalho_cod,equilibrio_vida_trabalho_cod,0.0272,0.0254,0.0243,Conversa de retenção personalizada
1670,33,Masculino,Divorciado(a),Sales,Sales Executive,Pleno,2,Medical,Mestrado,5505,392,93,14,2,6,2,0,4,6,1,0,Viaja Raramente,2,5,1.0,0.0,0.3333,49545,0,0,0,0,0,0,0,2254.0,31653.75,3.4,0.0287,Baixo,faixa_etaria,indice_estagnacao_cargo,estado_civil,0.0122,0.0091,0.0047,Conversa de retenção personalizada
1671,32,Masculino,Divorciado(a),Research & Development,Research Scientist,Pleno,2,Medical,Graduação,5470,977,45,13,2,9,5,1,6,10,0,0,Viaja Raramente,2,4,0.9,,0.5556,49230,1,0,0,0,1,0,0,5617.75,31452.5,2.8,0.0963,Baixo,equilibrio_vida_trabalho_cod,faixa_etaria,satisfacao_trabalho_cod,0.0371,0.0236,0.0203,Revisar jornada e flexibilidade
1673,31,Feminino,Casado(a),Sales,Sales Executive,Pleno,2,Life Sciences,Mestrado,5476,1112,67,11,2,10,0,0,2,10,1,0,Viaja Raramente,5,2,1.0,0.0,0.0,49284,0,0,0,0,0,0,0,6394.0,31487.0,2.4,0.1201,Médio,score_bemestar,satisfacao_ambiente_cod,faixa_etaria,0.0277,0.023,0.0202,Programa de bem-estar e saúde mental
1674,49,Feminino,Divorciado(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Graduação,2587,464,74,16,1,2,2,2,2,17,4,1,Viaja Raramente,16,2,0.1176,3.75,1.0,15522,4,1,0,1,1,1,0,2668.0,14875.25,2.4,0.1978,Alto,score_bemestar,equilibrio_vida_trabalho_cod,satisfacao_trabalho_cod,0.0293,0.0255,0.0249,Programa de bem-estar e saúde mental
1675,38,Feminino,Solteiro(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Graduação,2440,148,42,22,0,4,3,3,3,4,1,0,Viaja Frequentemente,2,3,1.0,0.0,0.75,14640,3,0,1,0,1,1,0,851.0,14030.0,2.6,0.205,Alto,nivel_stock_option,frequencia_viagem,envolvimento_trabalho_cod,0.0447,0.0245,0.0243,Revisar benefícios e stock options
1676,47,Feminino,Divorciado(a),Sales,Manager,Especialista,4,Life Sciences,Mestrado,15972,1225,47,14,3,3,2,1,2,29,6,0,Viaja Raramente,2,2,0.1034,4.33,0.6667,287496,1,0,0,0,1,0,0,7043.75,91839.0,2.8,0.0984,Baixo,satisfacao_ambiente_cod,satisfacao_trabalho_cod,treinamentos_ultimo_ano,0.0235,0.0215,0.009,Avaliar condições e ambiente de trabalho
1677,49,Masculino,Solteiro(a),Research & Development,Manager,Especialista,4,Life Sciences,Graduação,15379,809,36,14,0,8,7,0,0,23,4,0,Viaja Raramente,1,2,0.3478,3.75,0.875,276822,0,0,0,0,0,0,0,4651.75,88429.25,2.6,0.1188,Médio,nivel_stock_option,anos_mesmo_gestor,satisfacao_relacionamento_cod,0.0452,0.0185,0.0117,Revisar benefícios e stock options
1678,41,Masculino,Solteiro(a),Sales,Sales Executive,Sênior,3,Life Sciences,Técnico,7082,1206,80,16,0,2,0,0,2,21,3,1,Viaja Raramente,23,2,0.0952,6.33,0.0,84984,2,1,0,1,0,0,0,6934.5,40721.5,3.4,0.1359,Médio,nivel_stock_option,distancia_casa_km,indice_estagnacao_cargo,0.0414,0.0138,0.0121,Revisar benefícios e stock options
1680,20,Masculino,Solteiro(a),Sales,Sales Representative,Júnior,1,Life Sciences,Ensino Médio,2728,727,54,11,0,2,2,0,2,2,1,0,Viaja Raramente,9,3,1.0,0.0,1.0,16368,2,0,0,0,1,1,0,4180.25,15686.0,2.4,0.3305,Crítico,nivel_stock_option,faixa_etaria,score_bemestar,0.0529,0.0438,0.0282,Revisar benefícios e stock options
